num_id,track_id,track_popularity,artist_popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_genres_concat,transformed_loudness
6297894,3vAn0qZzdyuHamcrpkfiX3,0,86,0.584,0.525,1,0.2788,0.43407,0.00013695,0.0464,0.195,117.509,162100,brooklyn+drill_rap,14.170273642521352
1485014,6zJejIfVYLgjud3lTk4DLB,5,83,0.762,0.689,7,0.1849,0.30457,0.0001704,0.0921,0.8221,89.274,202660,art+pop_pop,16.11801460478455
10798612,4POHzEwNTCYaIvqCUp3NnO,0,75,0.78,0.709,5,0.0739,0.83851,1.77e-06,0.2644,0.4628,121.316,168962,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,15.525171448942274
348506,2xdwCJLfKCkat14mlgR26M,0,87,0.614,0.329,1,0.0833,0.87148,4.326e-05,0.255,0.3282,75.491,174381,chicago+rap_melodic+rap_rap,14.08960794378072
16210160,6PERP62TejQjgHu81OHxgM,22,94,0.482,0.418,11,0.0622,0.58215,8.439e-05,0.1478,0.1722,93.09,265075,pop,12.141213801689446
6604140,70rFIfYN7lU6iTgUIVP42w,2,94,0.751,0.679,3,0.0361,0.31489,4.67e-05,0.058,0.8077,152.542,230019,art+pop_pop,15.65511087095365
5077703,0LThjFY2iTtNdd4wviwVV2,1,87,0.586,0.431,11,0.1251,0.70002,0.00028327,0.176,0.6945,92.962,195907,pop_viral+pop,10.449818135704845
3365532,7lPN2DXiMsVn7XUKtOW1CS,27,64,0.798,0.311,8,0.0709,0.89263,0.00031138,0.1347,0.2536,106.687,154470,art+pop_art+rock_baroque+pop_new+wave+pop_permanent+wave_piano+rock_singer-songwriter,10.736071049235761
12996587,27ycaQnQAxaPiyeg3nr2aB,1,86,0.575,0.73,0,0.0355,0.18265,2.211e-05,0.2793,0.7073,162.806,164652,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,16.51919254567474
5059629,0v1x6rN6JHRapa03JElljE,5,65,0.7,0.423,7,0.0681,0.84701,1.47e-06,0.2845,0.5535,84.057,155628,k-pop_k-pop+boy+group_pop,13.347835247870535
3773760,6o3QUC5oAE4g6WxRIFcZtb,2,75,0.789,0.459,5,0.0551,0.25531,7.61e-06,0.072,0.5138,85.474,173327,k-pop_k-pop+girl+group_pop,14.481555656064302
3002700,2Wo6QQD1KMDWeFkkjLqwx5,25,91,0.618,0.658,10,0.0259,0.09548,0.00041024,0.1631,0.2558,149.422,273532,pop,13.751827804837376
8606764,7MAibcTli4IisCtbHKrGMh,16,86,0.677,0.702,5,0.0296,0.07066,1.404e-05,0.087,0.1825,79.352,245466,pop,17.055287233088166
7201948,27ycaQnQAxaPiyeg3nr2aB,1,91,0.576,0.842,11,0.2768,0.43485,1.34e-06,0.2646,0.7167,139.258,252307,uk+contemporary+r&b_uk+pop,17.735841651447117
8566847,2i8f4VnnBjy0yDqH2C452a,15,79,0.726,0.643,1,0.2623,0.8677,0.00106235,0.1747,0.6928,114.332,187659,r&b_rap_urban+contemporary,12.563345348928124
15390655,2xdwCJLfKCkat14mlgR26M,0,91,0.731,0.705,11,0.0975,0.03978,1.688e-05,0.2922,0.1419,134.325,173821,singer-songwriter+pop,14.889665300492197
7755701,75MNhvTCCKsST3YqqUiU9r,0,89,0.569,0.505,9,0.1359,0.55202,0.00019718,0.0581,0.2629,138.034,240613,singer-songwriter+pop,12.690361049957573
10681675,2i8f4VnnBjy0yDqH2C452a,20,88,0.504,0.713,4,0.0686,0.50597,1.858e-05,0.1207,0.5394,161.922,236968,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,14.24568631593138
3278380,2FeBslNBMdR9V58uv6hd2t,5,86,0.528,0.326,6,0.0369,0.67069,9.4e-07,0.1716,0.195,77.442,257468,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,12.201512080617249
16046776,1O2pcBJGej0pmH2Y9XZMs6,13,87,0.765,0.806,6,0.1241,0.04485,0.00038057,0.2461,0.5127,171.571,163731,k-pop_k-pop+boy+group_pop,16.82554179476574
9344098,6PERP62TejQjgHu81OHxgM,16,91,0.656,0.763,7,0.0527,0.07587,2.304e-05,0.0888,0.1682,138.242,248993,australian+hip+hop,15.41085058124736
16267808,5qNh5WtzMbfpSj2jLlBkoD,9,87,0.681,0.608,4,0.0513,0.32651,1.8e-07,0.0566,0.3032,139.222,201095,pop,15.382151551079005
11668161,61KpQadow081I2AsbeLcsb,3,91,0.843,0.786,9,0.0445,0.02829,0.00022114,0.0555,0.7001,138.047,195001,bedroom+pop,17.135096470825374
5517296,0sf12qNH5qcw8qpgymFOqD,27,81,0.69,0.653,10,0.0548,0.07941,0.00016507,0.3318,0.8644,153.612,180967,uk+contemporary+r&b_uk+pop,13.31918343482539
16675277,3RfTeIrWS8LNrfHYwechtt,1,67,0.741,0.477,9,0.0676,0.7217,2.8e-06,0.2693,0.3149,122.854,162122,pop,13.507323179859668
953050,4saklk6nie3yiGePpBwUoc,2,72,0.666,0.706,1,0.1898,0.34749,2.445e-05,0.2339,0.7714,152.955,203505,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,14.269195555709302
10100547,3KdoeNlEN0BoAKWzaRLNZa,0,81,0.747,0.827,10,0.0441,0.00401,0.0001528,0.3983,0.6861,136.137,162920,melodic+rap,16.696479295380414
14374562,3IB5qOeMayvpOdHxYCL5tZ,0,67,0.862,0.704,6,0.1122,0.68122,2.036e-05,0.3022,0.7617,118.83,162124,art+pop_metropopolis_nz+pop_pop,13.176485434640199
630942,75MNhvTCCKsST3YqqUiU9r,25,88,0.43,0.798,6,0.0424,0.41453,0.00030601,0.4453,0.7634,174.156,177862,uk+contemporary+r&b_uk+pop,15.303800323512405
14078031,2sXf2JdbB2GlNju00kw9WE,0,92,0.659,0.602,1,0.0592,0.1005,0.00013254,0.0726,0.1487,95.603,241626,chicago+rap_hip+hop_rap,13.977509844582528
775270,07bsRv0pcpbG4zJeLsUs1p,6,80,0.559,0.778,11,0.1726,0.10493,0.00047852,0.1169,0.3299,145.776,256391,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,14.932295944076031
15035081,78Sw5GDo6AlGwTwanjXbGh,5,93,0.628,0.68,8,0.1071,0.29374,2.633e-05,0.1707,0.6246,100.406,178616,pop,16.058910807594657
9675176,1O2pcBJGej0pmH2Y9XZMs6,18,71,0.637,0.371,1,0.0463,0.71717,3e-07,0.4149,0.515,85.913,162675,k-pop_k-pop+boy+group_pop,12.500255792401731
7973551,5TnQ453LtEy08EwrIUtB1e,0,87,0.75,0.73,2,0.1948,0.00905,0.00011295,0.0611,0.7121,95.974,176417,hip+hop_rap,16.308143600821495
3171198,3VqeTFIvhxu3DIe4eZVzGq,0,90,0.873,0.83,4,0.0923,0.0017,1.703e-05,0.1416,0.8152,134.844,170270,k-pop_k-pop+boy+group_pop,16.945234392769635
7688819,2DQNYMRjisN3KAPj1bEwOI,0,95,0.496,0.788,2,0.1396,0.00506,4.058e-05,0.1384,0.4698,139.777,228934,k-pop_k-pop+boy+group_pop,15.612109432462603
9438762,0by9UaVYUrKUz2TVAmK0Pg,0,87,0.772,0.814,3,0.0487,0.00456,1.697e-05,0.0571,0.1667,155.889,205217,australian+hip+hop,16.445173631887883
11870605,1rDQ4oMwGJI7B4tovsBOxc,19,92,0.539,0.37,2,0.032,0.32067,0.00037886,0.1734,0.7956,97.147,251151,pop,10.115582796279341
14538997,2b8fOow8UzyDFAE27YhOZM,28,87,0.578,0.677,7,0.0416,0.78887,2.59e-05,0.0429,0.3278,125.406,257207,pop,16.094241310376674
8957700,3vAn0qZzdyuHamcrpkfiX3,15,88,0.699,0.639,1,0.0287,0.09776,2.775e-05,0.2044,0.4155,141.314,193289,pop,14.157381245400757
7434645,5WxVXxCMRnvxUKFq40ELwq,7,90,0.728,0.744,10,0.0799,0.13613,3.61e-06,0.0567,0.8645,130.861,167086,k-pop_k-pop+boy+group_pop,16.952041840646416
8889094,1Cv1YLb4q0RzL6pybtaMLo,22,91,0.491,0.391,5,0.0696,0.00179,0.0001754,0.1182,0.4825,122.104,214258,pop,13.708227700088173
6744687,02kDW379Yfd5PzW5A6vuGt,3,94,0.556,0.581,6,0.2779,0.1043,0.000878,0.0835,0.8757,96.412,165309,k-pop_k-pop+girl+group_pop,15.237510132137686
2300363,3KdoeNlEN0BoAKWzaRLNZa,2,78,0.542,0.549,6,0.0319,0.40809,0.00095525,0.1314,0.9086,142.944,192690,pop+rap_trap,13.72529412759468
1812818,1O2pcBJGej0pmH2Y9XZMs6,11,94,0.586,0.826,4,0.0898,0.01321,0.00042728,0.107,0.2613,137.404,202284,bedroom+pop,17.27369735762477
6126157,3IB5qOeMayvpOdHxYCL5tZ,9,80,0.808,0.826,8,0.0847,0.00467,0.00011387,0.0541,0.888,177.237,138970,ohio+hip+hop_pop+rap,16.535505873151124
12909948,7igeByaBM0MgGsgXtNxDJ7,6,75,0.684,0.622,6,0.0352,0.31987,2.398e-05,0.2551,0.3197,123.584,179052,k-pop_k-pop+boy+group_pop,14.702871516812593
12968923,4HDCLYli2SUdkq9OjmvhSD,4,83,0.844,0.789,6,0.1058,0.04126,2.203e-05,0.0599,0.867,138.199,172660,pop,16.992030394729227
7995582,2DQNYMRjisN3KAPj1bEwOI,5,95,0.758,0.804,9,0.047,0.00175,0.00036394,0.2422,0.2796,127.884,220656,pop_viral+pop,16.051969207357615
3441652,7igeByaBM0MgGsgXtNxDJ7,0,95,0.571,0.807,2,0.1657,0.00242,0.0004681,0.4345,0.4242,133.546,214691,alt+z,15.187423953320831
15395251,70rFIfYN7lU6iTgUIVP42w,1,67,0.86,0.663,6,0.0705,0.05842,4.6e-07,0.057,0.4685,96.762,157805,r&b_rap_urban+contemporary,13.97996518947184
8932654,6fRxMU4LWwyaSSowV441IU,27,82,0.697,0.689,8,0.049,0.00518,9.52e-06,0.0702,0.5635,129.567,159132,melodic+rap_slap+house,16.153069695923477
7182920,2rRJrJEo19S2J82BDsQ3F7,10,83,0.813,0.571,6,0.067,0.02119,4.212e-05,0.0488,0.4911,88.438,263314,pop+rap_trap,14.364794517401606
9828988,0by9UaVYUrKUz2TVAmK0Pg,1,80,0.663,0.559,5,0.0668,0.49645,2.678e-05,0.1515,0.2827,122.151,175289,k-pop_k-pop+boy+group_pop,11.810538162477314
16000698,6zJejIfVYLgjud3lTk4DLB,4,83,0.827,0.836,8,0.0959,0.02901,0.00031019,0.0462,0.7957,120.252,180595,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,17.233318561688066
12716390,0sf12qNH5qcw8qpgymFOqD,21,78,0.529,0.601,9,0.1129,0.71874,0.00059675,0.3403,0.4818,86.611,247020,bedroom+soul,14.040893676690757
2331176,5TnQ453LtEy08EwrIUtB1e,0,73,0.739,0.559,9,0.0892,0.88595,1.391e-05,0.0523,0.5883,121.882,152566,brooklyn+drill_rap,13.31017325911671
4741532,0LThjFY2iTtNdd4wviwVV2,1,82,0.682,0.572,10,0.268,0.42084,9.875e-05,0.0673,0.7309,121.392,190839,art+pop_metropopolis_nz+pop_pop,15.571074031759053
15468500,0by9UaVYUrKUz2TVAmK0Pg,1,74,0.776,0.689,10,0.1239,0.13149,0.0004063,0.0917,0.8137,88.322,202248,chicago+rap_melodic+rap_rap,13.88500754488632
4673622,1O2pcBJGej0pmH2Y9XZMs6,14,74,0.697,0.864,4,0.1096,0.06363,0.00033114,0.0734,0.8488,140.459,193339,melodic+rap_slap+house,17.51439432706684
3677961,6zJejIfVYLgjud3lTk4DLB,1,66,0.726,0.427,1,0.057,0.84363,6.962e-05,0.0551,0.4435,130.106,201514,conscious+hip+hop_hip+hop_rap_west+coast+rap,11.776587706059217
3438436,27ycaQnQAxaPiyeg3nr2aB,7,71,0.561,0.54,11,0.0512,0.71045,6.48e-06,0.1871,0.2712,82.942,181738,k-pop_k-pop+boy+group_pop,13.56787576386705
9494630,6fRxMU4LWwyaSSowV441IU,18,94,0.469,0.864,5,0.1392,0.02122,2.5e-07,0.0424,0.3938,166.931,205848,pop,17.476223702542484
5386076,3IB5qOeMayvpOdHxYCL5tZ,1,95,0.465,0.74,4,0.2093,0.01565,0.00016395,0.2917,0.7185,128.276,200663,chicago+rap_melodic+rap_rap,14.85566750029102
9517810,3KdoeNlEN0BoAKWzaRLNZa,0,74,0.773,0.571,5,0.0361,0.21702,5.319e-05,0.0777,0.1893,92.797,185623,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,13.60869362950325
12649316,29d0nY7TzCoi22XBqDQkiP,3,94,0.443,0.839,3,0.059,0.01747,2.022e-05,0.171,0.1602,148.349,208082,pop_singer-songwriter+pop_uk+pop,16.572256337385625
10143704,29d0nY7TzCoi22XBqDQkiP,0,88,0.759,0.58,11,0.067,0.2498,4.7e-07,0.2979,0.4108,81.631,201656,pop+rap_trap,15.048919819295406
10894285,5qNh5WtzMbfpSj2jLlBkoD,4,94,0.723,0.738,4,0.1338,0.14787,0.00029571,0.202,0.2043,140.341,170913,uk+contemporary+r&b_uk+pop,15.157144825905561
10599259,3tjFYV6RSFtuktYl3ZtYcq,10,75,0.724,0.478,4,0.0313,0.5065,9.12e-06,0.1883,0.4542,135.432,205778,pop,12.220574986655265
732999,2xdwCJLfKCkat14mlgR26M,0,80,0.843,0.396,9,0.1315,0.2558,0.00020777,0.0473,0.2156,91.622,203210,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,11.104072901420295
6896077,2DQNYMRjisN3KAPj1bEwOI,1,95,0.792,0.578,7,0.1784,0.00708,0.00016212,0.0425,0.6351,135.434,151934,bedroom+soul,16.215876516886055
10108493,07bsRv0pcpbG4zJeLsUs1p,19,87,0.589,0.779,6,0.0457,0.00159,0.00123312,0.0646,0.4585,143.386,174703,mambo+chileno_urbano+chileno_urbano+latino,16.641983457375318
16575552,7igeByaBM0MgGsgXtNxDJ7,11,92,0.606,0.645,2,0.1118,0.0823,2.2e-06,0.0668,0.3441,90.021,223733,k-pop_k-pop+boy+group_pop,13.634721232578158
2040391,0RbW8kWozrVSIGb4V13o0o,17,87,0.621,0.86,0,0.0335,0.03357,1.1e-07,0.0431,0.908,140.447,146424,pop,17.985160776413977
2376295,6PERP62TejQjgHu81OHxgM,25,79,0.814,0.799,7,0.0317,0.40504,0.00010978,0.1154,0.507,83.071,300840,pop,16.040832287166268
4401096,3VqeTFIvhxu3DIe4eZVzGq,7,91,0.672,0.806,11,0.0254,0.01179,0.00019177,0.3988,0.2906,163.092,184559,bedroom+pop,15.681327702011913
9074810,5S9Zs5g9lTWnLIboN1pdlU,12,70,0.675,0.866,9,0.0292,0.02834,0.0006661,0.3035,0.8915,99.3,168885,pop,16.520490602590144
13170352,2FeBslNBMdR9V58uv6hd2t,5,89,0.665,0.605,9,0.0254,0.02151,0.00012158,0.0798,0.4627,76.518,203645,australian+hip+hop,16.81097282189876
257970,3RfTeIrWS8LNrfHYwechtt,5,95,0.533,0.575,8,0.0551,0.20657,0.00017148,0.3355,0.6427,158.291,238506,dance+pop_pop,14.34409683989361
2801526,7MAibcTli4IisCtbHKrGMh,16,88,0.616,0.772,11,0.0539,0.12379,6.865e-05,0.0562,0.6825,151.187,190853,dance+pop_pop,17.178297161590308
9422013,3vAn0qZzdyuHamcrpkfiX3,1,95,0.514,0.794,6,0.2274,0.06336,9.57e-05,0.2738,0.6169,151.035,199641,pop_singer-songwriter+pop_uk+pop,16.649663714691997
5125357,0v1x6rN6JHRapa03JElljE,0,78,0.607,0.498,5,0.0354,0.57552,0.00011416,0.319,0.1406,83.106,246099,pop_viral+pop,10.762017706409097
10876603,4HDCLYli2SUdkq9OjmvhSD,0,85,0.598,0.465,10,0.0492,0.58883,1.192e-05,0.4335,0.1962,173.39,214029,chicago+rap_melodic+rap_rap,10.453799203969538
14890185,0v1x6rN6JHRapa03JElljE,7,95,0.449,0.505,0,0.197,0.00255,3.288e-05,0.1354,0.2138,136.203,219484,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,12.914584446698427
3299987,3IB5qOeMayvpOdHxYCL5tZ,0,81,0.72,0.863,7,0.1159,0.00667,2.984e-05,0.0578,0.8369,165.849,150251,chicago+rap_hip+hop_rap,17.17569187702611
8793001,3tjFYV6RSFtuktYl3ZtYcq,3,88,0.564,0.687,7,0.0611,0.18937,0.00048463,0.4385,0.1426,147.64,227322,uk+contemporary+r&b_uk+pop,13.85980945918709
8819257,5qNh5WtzMbfpSj2jLlBkoD,5,93,0.531,0.798,7,0.0382,0.1419,1.149e-05,0.2428,0.5896,140.177,213004,pop+rap_trap,15.991851300466806
955072,6o3QUC5oAE4g6WxRIFcZtb,0,95,0.748,0.709,5,0.0459,0.00174,9.7e-07,0.0487,0.1907,150.602,171645,hip+hop_rap,15.719059898052365
16043963,78Sw5GDo6AlGwTwanjXbGh,1,90,0.692,0.743,11,0.1304,0.40891,0.00016971,0.0539,0.7744,112.495,186754,ohio+hip+hop_pop+rap,16.196336581371725
3383513,3IB5qOeMayvpOdHxYCL5tZ,0,94,0.485,0.633,3,0.1598,0.25167,2.95e-05,0.4142,0.1658,112.128,258802,k-pop_k-pop+boy+group_pop,13.821809632238
4846554,3vAn0qZzdyuHamcrpkfiX3,1,94,0.522,0.574,3,0.0662,0.0336,4e-08,0.1959,0.1465,156.664,229475,hip+hop_rap,15.235105906613171
1290168,4POHzEwNTCYaIvqCUp3NnO,1,92,0.648,0.843,9,0.1013,0.00152,0.00019028,0.4079,0.6248,109.667,197666,art+pop_pop,17.345600022934377
11754491,6fRxMU4LWwyaSSowV441IU,27,87,0.751,0.782,3,0.0298,0.01081,8.974e-05,0.0501,0.7369,146.474,184150,pop,16.3001572759822
3595605,3k79jB4aGmMDUQzEwa46Rz,18,88,0.619,0.822,7,0.069,0.08931,1.7e-07,0.1246,0.587,175.422,147363,pop,17.85829566558823
7589267,4LRPiXqCikLlN15c3yImP7,27,66,0.665,0.609,8,0.0659,0.40695,0.00069273,0.2392,0.8712,170.432,243333,pop,13.282989414874464
3396265,4HDCLYli2SUdkq9OjmvhSD,3,90,0.506,0.314,2,0.0857,0.03051,0.00015187,0.3862,0.2158,86.7,214390,alt+z,10.704219564329833
15826277,0yLdNVWF3Srea0uzk55zFn,20,75,0.757,0.71,10,0.0393,0.17033,0.00018918,0.0484,0.3591,141.187,161025,canadian+contemporary+r&b_canadian+pop_pop,15.533369889482856
16237989,1BSMpVGWs3v5BZKnAQziAc,1,91,0.618,0.5,9,0.2868,0.39483,0.00072891,0.2312,0.2937,124.42,217153,brooklyn+drill_rap,12.74967514257878
14098607,4saklk6nie3yiGePpBwUoc,8,83,0.554,0.711,4,0.0308,0.75999,0.00014414,0.062,0.3559,158.781,190809,k-pop_k-pop+boy+group_pop,15.009196183178574
8166718,29d0nY7TzCoi22XBqDQkiP,8,78,0.743,0.507,10,0.0337,0.54016,0.00033826,0.4154,0.621,103.728,270694,pop,12.982213862240314
16311200,6o3QUC5oAE4g6WxRIFcZtb,0,92,0.691,0.84,2,0.0311,0.00163,7.618e-05,0.183,0.3614,163.446,164185,ohio+hip+hop_pop+rap,16.497799673117697
10278943,6o3QUC5oAE4g6WxRIFcZtb,1,66,0.84,0.74,4,0.0721,0.01288,1.737e-05,0.0471,0.8414,80.884,178918,australian+hip+hop,15.334225689992309
137936,0LThjFY2iTtNdd4wviwVV2,1,95,0.536,0.85,9,0.12,0.01737,1e-07,0.0428,0.2889,123.489,198025,k-pop_k-pop+boy+group_pop,17.408785519190133
3262835,5JqZ3oqF00jkT81foAFvqg,0,93,0.532,0.589,8,0.1838,0.44838,6.595e-05,0.0601,0.8704,78.459,176904,chicago+rap_melodic+rap_rap,14.944134466350079
2858213,3vAn0qZzdyuHamcrpkfiX3,6,89,0.661,0.621,9,0.135,0.24711,1.792e-05,0.0723,0.2689,145.425,160408,chicago+rap_melodic+rap_rap,13.649203116074204
1691867,70rFIfYN7lU6iTgUIVP42w,1,92,0.593,0.377,6,0.0678,0.81326,0.00060638,0.2074,0.2103,141.484,244238,art+pop_pop,7.481042044702917
514395,78Sw5GDo6AlGwTwanjXbGh,13,67,0.684,0.644,0,0.1045,0.52847,1.54e-06,0.0991,0.3056,168.691,179586,k-pop_k-pop+boy+group_pop,15.785237236414105
16037624,61KpQadow081I2AsbeLcsb,18,92,0.602,0.743,5,0.0433,0.0015,0.0001091,0.0633,0.7723,165.731,220448,pop,15.66807287465781
6458866,1Cv1YLb4q0RzL6pybtaMLo,20,71,0.694,0.652,9,0.0626,0.21167,0.00011245,0.0985,0.404,105.561,161453,hip+hop_rap,15.023154662456363
10823182,6PERP62TejQjgHu81OHxgM,17,80,0.697,0.41,7,0.1193,0.72423,0.00021862,0.058,0.1601,172.035,229321,bedroom+pop,10.645234961993992
11341882,7igeByaBM0MgGsgXtNxDJ7,0,94,0.544,0.766,5,0.0527,0.05303,6.9e-07,0.3248,0.1836,112.533,220691,k-pop_k-pop+boy+group_pop,15.579289219342172
9609873,3RfTeIrWS8LNrfHYwechtt,0,86,0.857,0.719,6,0.0498,0.03408,1.698e-05,0.0446,0.7562,150.738,203277,uk+contemporary+r&b_uk+pop,16.19656484061852
13401369,1O2pcBJGej0pmH2Y9XZMs6,19,83,0.599,0.665,6,0.0384,0.66901,2.533e-05,0.0728,0.4179,138.93,188793,art+pop_pop,15.868787422776222
8426058,5JqZ3oqF00jkT81foAFvqg,6,87,0.714,0.716,8,0.0422,0.17757,0.00018926,0.0621,0.3992,123.364,224262,bedroom+soul,14.670228737872094
8594818,78Sw5GDo6AlGwTwanjXbGh,3,77,0.502,0.394,4,0.0263,0.89704,0.00026971,0.3939,0.2934,104.011,187368,alt+z,12.352308697532862
14709543,78Sw5GDo6AlGwTwanjXbGh,18,94,0.641,0.542,6,0.0551,0.25484,0.00010148,0.1083,0.1651,122.04,200024,pop,13.201445057056844
16018817,3tjFYV6RSFtuktYl3ZtYcq,20,88,0.735,0.798,11,0.0483,0.05303,0.00010694,0.117,0.8139,173.874,231953,pop,16.285594669170678
4198980,0RbW8kWozrVSIGb4V13o0o,9,64,0.812,0.401,11,0.0718,0.69362,3.271e-05,0.0889,0.557,102.785,173966,singer-songwriter+pop,13.291688441764563
845515,5TnQ453LtEy08EwrIUtB1e,0,69,0.766,0.763,6,0.0273,0.21411,1.72e-06,0.3982,0.2652,105.426,191241,pop+rap_trap,15.950468114111573
14261985,6PERP62TejQjgHu81OHxgM,11,91,0.652,0.483,10,0.0596,0.11469,0.00034434,0.0644,0.5896,94.255,206664,pop,13.157309830188751
3312816,0LThjFY2iTtNdd4wviwVV2,1,75,0.694,0.776,2,0.0565,0.17836,6.67e-06,0.2444,0.8192,92.741,154823,art+pop_pop,17.27956596761942
15584620,0LThjFY2iTtNdd4wviwVV2,10,89,0.694,0.768,2,0.0678,0.00346,1.1e-07,0.1791,0.2772,130.551,200181,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,16.147488282993436
15974976,07bsRv0pcpbG4zJeLsUs1p,5,85,0.787,0.862,10,0.0539,0.04327,9.6e-07,0.1455,0.6862,116.237,227985,pop_singer-songwriter+pop_uk+pop,17.79335477994755
13459320,3tjFYV6RSFtuktYl3ZtYcq,3,84,0.692,0.463,8,0.0932,0.62329,1.733e-05,0.1294,0.3743,88.252,185339,pop_singer-songwriter+pop_uk+pop,14.546703208703548
2315852,7MAibcTli4IisCtbHKrGMh,23,70,0.885,0.588,11,0.2188,0.07045,0.00055424,0.2029,0.7821,150.054,138970,pop_singer-songwriter+pop_uk+pop,13.509245776571333
7252822,1O2pcBJGej0pmH2Y9XZMs6,21,84,0.591,0.769,2,0.0923,0.26888,0.00023345,0.0462,0.3241,148.453,190490,pop+rap_trap,15.928248380310833
10932896,1yHVHoz6Ny29gbbWJYVnFt,4,91,0.514,0.661,5,0.3232,0.70428,8.5e-07,0.1128,0.8031,169.05,183919,art+pop_pop,16.031036962755024
6069917,70rFIfYN7lU6iTgUIVP42w,3,77,0.79,0.668,5,0.1462,0.26805,0.0002446,0.2295,0.6706,155.738,169621,conscious+hip+hop_hip+hop_rap_west+coast+rap,14.87751719309017
13264807,2sXf2JdbB2GlNju00kw9WE,0,92,0.711,0.551,2,0.1329,0.00479,0.0003674,0.1692,0.3536,85.99,200235,k-pop_k-pop+boy+group_pop,14.319203845690936
11967755,6fRxMU4LWwyaSSowV441IU,11,64,0.691,0.487,11,0.0352,0.78114,8.54e-06,0.3055,0.167,174.136,166423,pop,12.786216889042407
6158057,7igeByaBM0MgGsgXtNxDJ7,1,94,0.512,0.627,8,0.0534,0.0019,4.424e-05,0.4384,0.6216,129.474,170105,pop_singer-songwriter+pop_uk+pop,13.904188303742558
4488067,4saklk6nie3yiGePpBwUoc,16,94,0.528,0.815,10,0.0327,0.0943,7.228e-05,0.3734,0.4214,143.579,286600,pop,15.305641731712967
15740596,3IB5qOeMayvpOdHxYCL5tZ,1,85,0.808,0.548,0,0.1091,0.38622,3.296e-05,0.0424,0.7605,129.302,204667,art+pop_metropopolis_nz+pop_pop,13.411512568593025
14540257,07bsRv0pcpbG4zJeLsUs1p,14,75,0.751,0.506,10,0.147,0.88672,9.74e-05,0.0448,0.8667,119.93,195666,melodic+rap,14.341468174476177
1873636,3KdoeNlEN0BoAKWzaRLNZa,3,95,0.786,0.761,4,0.0463,0.00218,0.0001868,0.1674,0.6588,102.956,226151,pop_singer-songwriter+pop_uk+pop,15.382216661702842
10786872,27ycaQnQAxaPiyeg3nr2aB,7,80,0.539,0.517,5,0.074,0.82939,6.77e-06,0.3341,0.7092,149.37,200446,k-pop_k-pop+boy+group_pop,11.955731099005789
1092056,5S9Zs5g9lTWnLIboN1pdlU,2,90,0.694,0.758,4,0.1861,0.05715,0.00012035,0.0523,0.311,162.868,181534,pop_viral+pop,15.065651086624712
9331018,7igeByaBM0MgGsgXtNxDJ7,0,94,0.791,0.739,3,0.2209,0.00357,8.603e-05,0.0435,0.846,90.703,153396,conscious+hip+hop_hip+hop_rap_west+coast+rap,17.495170538313687
5525087,0RbW8kWozrVSIGb4V13o0o,17,68,0.701,0.664,6,0.0257,0.01328,0.00010832,0.3885,0.1531,119.994,181190,pop,14.668872885406017
15283752,27ycaQnQAxaPiyeg3nr2aB,1,86,0.813,0.835,4,0.1103,0.00154,4.734e-05,0.1284,0.7239,110.014,170823,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,16.759396004024893
2604288,4HDCLYli2SUdkq9OjmvhSD,11,73,0.656,0.304,1,0.0355,0.77486,6.696e-05,0.1802,0.5669,112.869,226119,pop+rap_trap,9.5695740156807
2404622,0v1x6rN6JHRapa03JElljE,2,66,0.825,0.718,6,0.076,0.23936,3.6e-07,0.3784,0.9053,157.319,147244,chicago+rap_hip+hop_rap,15.901733964681625
8279947,4POHzEwNTCYaIvqCUp3NnO,4,89,0.603,0.839,3,0.0469,0.00151,5.6e-07,0.0636,0.3329,139.522,219725,pop,16.402557448484004
13301013,3KdoeNlEN0BoAKWzaRLNZa,0,92,0.696,0.808,6,0.2385,0.0083,0.0,0.1965,0.6784,145.579,143757,uk+contemporary+r&b_uk+pop,16.171616584062576
15051887,3RfTeIrWS8LNrfHYwechtt,1,80,0.723,0.512,8,0.0812,0.60485,0.00097173,0.1987,0.8945,102.235,266911,k-pop_k-pop+boy+group_pop,14.029110831208527
6490830,7MAibcTli4IisCtbHKrGMh,6,80,0.771,0.675,5,0.0324,0.1483,1.32e-06,0.0578,0.6954,120.765,160989,pop,16.79123285599053
12850474,3VqeTFIvhxu3DIe4eZVzGq,0,95,0.487,0.647,7,0.1397,0.0035,7.798e-05,0.2881,0.2616,84.881,216702,art+pop_metropopolis_nz+pop_pop,13.041446461807936
